,Date,<TICKER>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
3158,3158,Behran.Oil,9551.0,9770.0,9521.0,9689.0,613250
3159,3159,Behran.Oil,9689.0,9800.0,9406.0,9602.0,470305
3160,3160,Behran.Oil,9602.0,9700.0,9450.0,9602.0,137251
3161,3161,Behran.Oil,9602.0,9744.0,9512.0,9604.0,298020
3162,3162,Behran.Oil,9604.0,9664.0,9511.0,9600.0,252779
3163,3163,Behran.Oil,9600.0,9700.0,9511.0,9598.0,605514
3164,3164,Behran.Oil,9598.0,9700.0,9550.0,9608.0,1075638
3165,3165,Behran.Oil,9608.0,9699.0,9528.0,9596.0,274962
3166,3166,Behran.Oil,9596.0,9600.0,9520.0,9588.0,140605
3167,3167,Behran.Oil,9588.0,9690.0,9521.0,9583.0,239756
3168,3168,Behran.Oil,9583.0,9700.0,9520.0,9596.0,891926
3169,3169,Behran.Oil,9596.0,9590.0,9521.0,9582.0,234755
3170,3170,Behran.Oil,9582.0,9599.0,9513.0,9571.0,548188
3171,3171,Behran.Oil,9571.0,9700.0,9532.0,9608.0,571745
3172,3172,Behran.Oil,9608.0,9745.0,9522.0,9616.0,614225
3173,3173,Behran.Oil,9616.0,9687.0,9556.0,9592.0,574365
3174,3174,Behran.Oil,9592.0,9707.0,9600.0,9631.0,378608
3175,3175,Behran.Oil,9631.0,9713.0,9583.0,9640.0,158397
3176,3176,Behran.Oil,9640.0,9750.0,9600.0,9683.0,652009
3177,3177,Behran.Oil,9683.0,9774.0,9572.0,9667.0,312738
3178,3178,Behran.Oil,9667.0,9700.0,9553.0,9661.0,211883
3179,3179,Behran.Oil,9661.0,9990.0,9525.0,9666.0,628848
3180,3180,Behran.Oil,9666.0,9992.0,9601.0,9752.0,409458
3181,3181,Behran.Oil,9752.0,9980.0,9800.0,9850.0,523692
3182,3182,Behran.Oil,9850.0,9900.0,9715.0,9848.0,78453
3183,3183,Behran.Oil,9848.0,10094.0,9604.0,10072.0,3459081
3184,3184,Behran.Oil,10072.0,10154.0,9907.0,10085.0,310757
3185,3185,Behran.Oil,10085.0,10255.0,10000.0,10103.0,233547
3186,3186,Behran.Oil,10103.0,10350.0,10210.0,10176.0,331695
3187,3187,Behran.Oil,10176.0,10609.0,10500.0,10373.0,387247
3188,3188,Behran.Oil,10373.0,10680.0,10301.0,10395.0,226569
3189,3189,Behran.Oil,10395.0,10800.0,10300.0,10473.0,437250
3190,3190,Behran.Oil,10473.0,10750.0,10351.0,10480.0,146008
3191,3191,Behran.Oil,10480.0,10850.0,10450.0,10579.0,638280
3192,3192,Behran.Oil,10579.0,10800.0,10361.0,10607.0,271023
3193,3193,Behran.Oil,10607.0,10730.0,10501.0,10594.0,360074
3194,3194,Behran.Oil,10594.0,10615.0,10156.0,10542.0,272173
3195,3195,Behran.Oil,10542.0,10279.0,10080.0,10427.0,232900
3196,3196,Behran.Oil,10427.0,10650.0,10001.0,10390.0,364006
3197,3197,Behran.Oil,10390.0,10380.0,10120.0,10353.0,129367
3198,3198,Behran.Oil,10353.0,10749.0,10120.0,10506.0,627150
3199,3199,Behran.Oil,10506.0,10850.0,10100.0,10567.0,396580
3200,3200,Behran.Oil,10567.0,10800.0,10301.0,10614.0,227988
3201,3201,Behran.Oil,10614.0,10850.0,10360.0,10627.0,374742
3202,3202,Behran.Oil,10627.0,10700.0,10300.0,10539.0,329944
3203,3203,Behran.Oil,10539.0,10639.0,10103.0,10477.0,239687
3204,3204,Behran.Oil,10477.0,10690.0,10200.0,10477.0,214807
3205,3205,Behran.Oil,10477.0,10390.0,10152.0,10409.0,237030
3206,3206,Behran.Oil,10409.0,10710.0,10139.0,10411.0,1018183
3207,3207,Behran.Oil,10411.0,10700.0,10200.0,10420.0,182794
3208,3208,Behran.Oil,10420.0,10600.0,10353.0,10448.0,208599
3209,3209,Behran.Oil,10448.0,10690.0,10360.0,10644.0,965536
3210,3210,Behran.Oil,10644.0,10699.0,10500.0,10624.0,316305
3211,3211,Behran.Oil,10624.0,10690.0,10500.0,10619.0,182400
3212,3212,Behran.Oil,10619.0,10680.0,10316.0,10558.0,310413
3213,3213,Behran.Oil,10558.0,10550.0,10400.0,10543.0,124286
3214,3214,Behran.Oil,10543.0,10405.0,10168.0,10472.0,187897
3215,3215,Behran.Oil,10472.0,10569.0,10195.0,10412.0,433779
3216,3216,Behran.Oil,10412.0,10569.0,10300.0,10452.0,334344
3217,3217,Behran.Oil,10452.0,10500.0,10301.0,10454.0,283138
3218,3218,Behran.Oil,10454.0,10478.0,10106.0,10289.0,755585
3219,3219,Behran.Oil,10289.0,10370.0,10000.0,10197.0,354877
3220,3220,Behran.Oil,10197.0,10295.0,10002.0,10142.0,454541
3221,3221,Behran.Oil,10142.0,10200.0,10001.0,10138.0,139850
3222,3222,Behran.Oil,10138.0,10163.0,9950.0,10057.0,548287
3223,3223,Behran.Oil,10057.0,10130.0,9951.0,10050.0,413270
3224,3224,Behran.Oil,10050.0,10200.0,9900.0,10119.0,532804
3225,3225,Behran.Oil,10119.0,10300.0,10001.0,10129.0,900051
3226,3226,Behran.Oil,8379.0,9097.0,8650.0,8941.0,428366
3227,3227,Behran.Oil,8941.0,9250.0,8760.0,8944.0,266162
3228,3228,Behran.Oil,8944.0,8800.0,8550.0,8908.0,103251
3229,3229,Behran.Oil,8908.0,8797.0,8463.0,8640.0,640993
3230,3230,Behran.Oil,8640.0,8780.0,8512.0,8627.0,226277
3231,3231,Behran.Oil,8627.0,8799.0,8500.0,8553.0,611875
3232,3232,Behran.Oil,8553.0,8720.0,8501.0,8603.0,551639
3233,3233,Behran.Oil,8603.0,8700.0,8505.0,8593.0,163887
3234,3234,Behran.Oil,8593.0,8650.0,8520.0,8593.0,209931
3235,3235,Behran.Oil,8593.0,8650.0,8479.0,8568.0,221886
3236,3236,Behran.Oil,8568.0,8600.0,8476.0,8550.0,421291
3237,3237,Behran.Oil,8550.0,8599.0,8490.0,8497.0,1074873
3238,3238,Behran.Oil,8497.0,8768.0,8561.0,8540.0,259259
3239,3239,Behran.Oil,8540.0,8900.0,8505.0,8608.0,322490
3240,3240,Behran.Oil,8608.0,8900.0,8553.0,8657.0,173258
3241,3241,Behran.Oil,8657.0,8996.0,8530.0,8651.0,169688
3242,3242,Behran.Oil,8651.0,8987.0,8560.0,8721.0,320651
3243,3243,Behran.Oil,8721.0,8960.0,8550.0,8703.0,165699
3244,3244,Behran.Oil,8703.0,8700.0,8611.0,8695.0,105977
3245,3245,Behran.Oil,8695.0,8885.0,8650.0,8717.0,140936
3246,3246,Behran.Oil,8717.0,8880.0,8611.0,8715.0,128710
3247,3247,Behran.Oil,8715.0,8998.0,8750.0,8812.0,369598
3248,3248,Behran.Oil,8812.0,8999.0,8900.0,8868.0,328375
3249,3249,Behran.Oil,8868.0,9110.0,8800.0,8899.0,737848
3250,3250,Behran.Oil,8899.0,9298.0,9001.0,8988.0,243455
3251,3251,Behran.Oil,8988.0,9343.0,9250.0,9039.0,128602
3252,3252,Behran.Oil,9039.0,9350.0,9080.0,9085.0,328005
3253,3253,Behran.Oil,9085.0,9295.0,9070.0,9111.0,218421
3254,3254,Behran.Oil,9111.0,9350.0,9180.0,9155.0,231817
3255,3255,Behran.Oil,9155.0,9399.0,9152.0,9184.0,144786
3256,3256,Behran.Oil,9184.0,9329.0,9183.0,9193.0,82971
3257,3257,Behran.Oil,9193.0,9380.0,9231.0,9224.0,184643
3258,3258,Behran.Oil,9224.0,9400.0,9200.0,9234.0,119561
3259,3259,Behran.Oil,9234.0,9370.0,9210.0,9246.0,144025
3260,3260,Behran.Oil,9246.0,9350.0,9211.0,9247.0,51657
3261,3261,Behran.Oil,9247.0,9280.0,9180.0,9239.0,167328
3262,3262,Behran.Oil,9239.0,9250.0,9200.0,9230.0,306518
3263,3263,Behran.Oil,9230.0,9290.0,9222.0,9235.0,224845
3264,3264,Behran.Oil,9235.0,9345.0,9236.0,9241.0,73600
3265,3265,Behran.Oil,9241.0,9340.0,9200.0,9248.0,221294
3266,3266,Behran.Oil,9248.0,9260.0,9100.0,9234.0,162922
3267,3267,Behran.Oil,9234.0,9199.0,9060.0,9222.0,72604
3268,3268,Behran.Oil,9222.0,9200.0,9096.0,9219.0,70988
3269,3269,Behran.Oil,9219.0,9260.0,9167.0,9219.0,214368
3270,3270,Behran.Oil,9219.0,9300.0,9131.0,9218.0,31566
3271,3271,Behran.Oil,9218.0,9190.0,9084.0,9213.0,59699
3272,3272,Behran.Oil,9213.0,9149.0,9090.0,9196.0,128663
3273,3273,Behran.Oil,9196.0,9190.0,9070.0,9182.0,150692
3274,3274,Behran.Oil,9182.0,9100.0,8954.0,9112.0,322021
3275,3275,Behran.Oil,9112.0,9030.0,8901.0,9092.0,140697
3276,3276,Behran.Oil,9092.0,9110.0,9000.0,9077.0,201531
3277,3277,Behran.Oil,9077.0,9188.0,9050.0,9087.0,129158
3278,3278,Behran.Oil,9087.0,9310.0,9180.0,9125.0,176006
3279,3279,Behran.Oil,9125.0,9500.0,9252.0,9219.0,286296
3280,3280,Behran.Oil,9219.0,9580.0,9400.0,9284.0,161281
3281,3281,Behran.Oil,9284.0,9748.0,9362.0,9495.0,441257
3282,3282,Behran.Oil,9495.0,9795.0,9465.0,9575.0,320166
3283,3283,Behran.Oil,9575.0,9795.0,9560.0,9609.0,219167
3284,3284,Behran.Oil,9609.0,9900.0,9650.0,9718.0,1293183
3285,3285,Behran.Oil,9718.0,10000.0,9402.0,9720.0,327196
3286,3286,Behran.Oil,9720.0,9950.0,9750.0,9752.0,182298
3287,3287,Behran.Oil,9752.0,9760.0,9701.0,9749.0,261563
3288,3288,Behran.Oil,9749.0,9950.0,9715.0,9795.0,273630
3289,3289,Behran.Oil,9795.0,10095.0,9501.0,9814.0,324917
3290,3290,Behran.Oil,9814.0,9975.0,9620.0,9844.0,278693
3291,3291,Behran.Oil,9844.0,9980.0,9930.0,9878.0,256098
3292,3292,Behran.Oil,9878.0,10080.0,9931.0,9937.0,380566
3293,3293,Behran.Oil,9937.0,10280.0,9900.0,10057.0,421077
3294,3294,Behran.Oil,10057.0,10489.0,10246.0,10216.0,354839
3295,3295,Behran.Oil,10216.0,10726.0,10500.0,10624.0,677410
3296,3296,Behran.Oil,10624.0,11000.0,10740.0,10756.0,309485
3297,3297,Behran.Oil,10756.0,11130.0,10885.0,10861.0,330275
3298,3298,Behran.Oil,10861.0,11000.0,10500.0,10814.0,168971
3299,3299,Behran.Oil,10814.0,10799.0,10300.0,10675.0,267582
3300,3300,Behran.Oil,10675.0,10740.0,10251.0,10473.0,559736
3301,3301,Behran.Oil,10473.0,10651.0,10316.0,10465.0,108309
3302,3302,Behran.Oil,10465.0,10400.0,10222.0,10430.0,161557
3303,3303,Behran.Oil,10430.0,10700.0,10302.0,10479.0,185756
3304,3304,Behran.Oil,10479.0,10600.0,10420.0,10481.0,174001
3305,3305,Behran.Oil,10481.0,10599.0,10350.0,10464.0,210392
3306,3306,Behran.Oil,10464.0,10479.0,10340.0,10436.0,263008
3307,3307,Behran.Oil,10436.0,10587.0,10350.0,10436.0,191627
3308,3308,Behran.Oil,10436.0,10880.0,10350.0,10521.0,343000
3309,3309,Behran.Oil,10521.0,10930.0,10699.0,10554.0,126868
3310,3310,Behran.Oil,10554.0,10900.0,10357.0,10520.0,319801
3311,3311,Behran.Oil,10520.0,10799.0,10515.0,10529.0,91843
3312,3312,Behran.Oil,10529.0,10840.0,10580.0,10595.0,286158
3313,3313,Behran.Oil,10595.0,10995.0,10798.0,10671.0,209182
3314,3314,Behran.Oil,10671.0,10990.0,10800.0,10735.0,205696
3315,3315,Behran.Oil,10735.0,10996.0,10500.0,10756.0,334230
3316,3316,Behran.Oil,10756.0,10900.0,10808.0,10770.0,121465
3317,3317,Behran.Oil,10770.0,11046.0,10727.0,10922.0,608855
3318,3318,Behran.Oil,10922.0,11271.0,10812.0,11039.0,786635
3319,3319,Behran.Oil,11039.0,11264.0,10886.0,11079.0,246497
3320,3320,Behran.Oil,11079.0,11570.0,11100.0,11169.0,184889
3321,3321,Behran.Oil,11169.0,11727.0,11460.0,11550.0,552523
3322,3322,Behran.Oil,11550.0,12100.0,11701.0,11682.0,271351
3323,3323,Behran.Oil,11682.0,12200.0,11991.0,11879.0,344929
3324,3324,Behran.Oil,11879.0,12472.0,12115.0,12313.0,604442
3325,3325,Behran.Oil,12313.0,12928.0,12401.0,12641.0,434696
3326,3326,Behran.Oil,12641.0,13273.0,12928.0,13263.0,2239733
3327,3327,Behran.Oil,13263.0,13926.0,13200.0,13596.0,974913
3328,3328,Behran.Oil,13596.0,13620.0,12917.0,12937.0,1011365
3329,3329,Behran.Oil,12937.0,12528.0,12291.0,12573.0,454616
3330,3330,Behran.Oil,12573.0,12280.0,11945.0,11975.0,1206704
3331,3331,Behran.Oil,11975.0,12190.0,11380.0,11766.0,1124771
3332,3332,Behran.Oil,11766.0,12265.0,12000.0,11896.0,269719
3333,3333,Behran.Oil,11896.0,12300.0,12000.0,11990.0,285026
3334,3334,Behran.Oil,11990.0,12400.0,12133.0,12087.0,238324
3335,3335,Behran.Oil,12087.0,12688.0,12200.0,12149.0,208142
3336,3336,Behran.Oil,12149.0,12333.0,12205.0,12225.0,432576
3337,3337,Behran.Oil,12225.0,12686.0,12018.0,12245.0,312108
3338,3338,Behran.Oil,12245.0,12400.0,12016.0,12162.0,468381
3339,3339,Behran.Oil,12162.0,12350.0,12021.0,12166.0,75577
3340,3340,Behran.Oil,12166.0,12700.0,12250.0,12271.0,255404
3341,3341,Behran.Oil,12271.0,12850.0,12503.0,12421.0,286416
3342,3342,Behran.Oil,12421.0,12900.0,12690.0,12518.0,217457
3343,3343,Behran.Oil,12518.0,12900.0,12600.0,12599.0,395184
3344,3344,Behran.Oil,12599.0,12828.0,12553.0,12610.0,108134
3345,3345,Behran.Oil,12610.0,13000.0,12700.0,12758.0,807775
3346,3346,Behran.Oil,12758.0,12800.0,12122.0,12481.0,647932
3347,3347,Behran.Oil,12481.0,12699.0,12300.0,12472.0,151469
3348,3348,Behran.Oil,12472.0,12699.0,12500.0,12487.0,158425
3349,3349,Behran.Oil,12487.0,12769.0,12451.0,12509.0,200129
3350,3350,Behran.Oil,12509.0,12700.0,12425.0,12505.0,69484
3351,3351,Behran.Oil,12505.0,12699.0,12405.0,12503.0,66437
3352,3352,Behran.Oil,12503.0,12450.0,12263.0,12465.0,168202
3353,3353,Behran.Oil,12465.0,12437.0,12201.0,12415.0,220152
3354,3354,Behran.Oil,12415.0,12300.0,12213.0,12380.0,207732
3355,3355,Behran.Oil,12380.0,12450.0,11890.0,12288.0,359290
3356,3356,Behran.Oil,12288.0,12347.0,11850.0,12185.0,225672
3357,3357,Behran.Oil,12185.0,11974.0,11680.0,11936.0,436932
3358,3358,Behran.Oil,11936.0,11948.0,11351.0,11760.0,454211
3359,3359,Behran.Oil,11760.0,11750.0,11400.0,11682.0,227166
3360,3360,Behran.Oil,11682.0,11600.0,11400.0,11639.0,194956
3361,3361,Behran.Oil,11639.0,12220.0,11600.0,11981.0,551127
3362,3362,Behran.Oil,11981.0,12540.0,11990.0,12162.0,498945
3363,3363,Behran.Oil,12162.0,12400.0,12100.0,12160.0,171279
3364,3364,Behran.Oil,12160.0,12400.0,11801.0,12143.0,100978
3365,3365,Behran.Oil,12143.0,11900.0,11551.0,11920.0,329640
3366,3366,Behran.Oil,11920.0,12000.0,11600.0,11898.0,151347
3367,3367,Behran.Oil,11898.0,11900.0,11501.0,11781.0,305440
3368,3368,Behran.Oil,11781.0,12350.0,11601.0,11770.0,226574
3369,3369,Behran.Oil,11770.0,11850.0,11601.0,11754.0,122908
3370,3370,Behran.Oil,11754.0,11754.0,11600.0,11718.0,278054
3371,3371,Behran.Oil,11718.0,11899.0,11691.0,11764.0,413252
3372,3372,Behran.Oil,11764.0,11900.0,11710.0,11766.0,216987
3373,3373,Behran.Oil,11766.0,12000.0,11500.0,11736.0,232395
3374,3374,Behran.Oil,11736.0,11700.0,11404.0,11697.0,146572
3375,3375,Behran.Oil,11697.0,11649.0,11400.0,11586.0,411876
3376,3376,Behran.Oil,11586.0,11596.0,11008.0,11472.0,371272
3377,3377,Behran.Oil,11472.0,11800.0,11360.0,11530.0,247187
3378,3378,Behran.Oil,11530.0,12030.0,11750.0,11888.0,644865
3379,3379,Behran.Oil,11888.0,11830.0,11424.0,11832.0,224137
3380,3380,Behran.Oil,11832.0,12000.0,11501.0,11821.0,376096
3381,3381,Behran.Oil,11821.0,11998.0,11600.0,11803.0,366842
3382,3382,Behran.Oil,9310.0,9775.0,9500.0,9611.0,282504
3383,3383,Behran.Oil,9611.0,9850.0,9650.0,9705.0,781191
3384,3384,Behran.Oil,9705.0,10000.0,9750.0,9793.0,467120
3385,3385,Behran.Oil,9793.0,10100.0,10000.0,10011.0,1248298
3386,3386,Behran.Oil,10011.0,10100.0,10000.0,10047.0,1057692
3387,3387,Behran.Oil,10047.0,10280.0,10051.0,10061.0,91516
3388,3388,Behran.Oil,10061.0,10298.0,10150.0,10209.0,1182141
3389,3389,Behran.Oil,10209.0,10230.0,10052.0,10194.0,1023186
3390,3390,Behran.Oil,10194.0,10200.0,10000.0,10127.0,844762
3391,3391,Behran.Oil,10127.0,10127.0,9900.0,10058.0,413528
3392,3392,Behran.Oil,10058.0,10190.0,9661.0,9980.0,341519
3393,3393,Behran.Oil,9980.0,9680.0,9481.0,9824.0,327153
3394,3394,Behran.Oil,9824.0,10190.0,9503.0,9828.0,359331
3395,3395,Behran.Oil,9828.0,10189.0,9751.0,9896.0,272709
3396,3396,Behran.Oil,9896.0,10189.0,9900.0,9940.0,298391
3397,3397,Behran.Oil,9940.0,10160.0,9952.0,9957.0,146991
3398,3398,Behran.Oil,9957.0,10000.0,9503.0,9911.0,272299
3399,3399,Behran.Oil,9911.0,9702.0,9485.0,9826.0,238876
3400,3400,Behran.Oil,9826.0,9800.0,9500.0,9790.0,153737
3401,3401,Behran.Oil,9790.0,9700.0,9552.0,9737.0,281050
3402,3402,Behran.Oil,9737.0,9850.0,9551.0,9730.0,199615
3403,3403,Behran.Oil,9730.0,9700.0,9503.0,9702.0,266100
3404,3404,Behran.Oil,9702.0,9689.0,9504.0,9689.0,133735
3405,3405,Behran.Oil,9689.0,9628.0,9530.0,9674.0,154857
3406,3406,Behran.Oil,9674.0,9848.0,9500.0,9674.0,199955
3407,3407,Behran.Oil,9674.0,9650.0,9490.0,9663.0,192748
3408,3408,Behran.Oil,9663.0,9700.0,9521.0,9657.0,87507
3409,3409,Behran.Oil,9657.0,9790.0,9555.0,9653.0,169503
3410,3410,Behran.Oil,9653.0,9700.0,9601.0,9659.0,179254
3411,3411,Behran.Oil,9659.0,9790.0,9680.0,9676.0,301108
3412,3412,Behran.Oil,9676.0,9744.0,9601.0,9676.0,145678
3413,3413,Behran.Oil,9676.0,9782.0,9612.0,9684.0,188111
3414,3414,Behran.Oil,9684.0,9800.0,9738.0,9725.0,566646
3415,3415,Behran.Oil,9725.0,9798.0,9690.0,9726.0,251487
3416,3416,Behran.Oil,9726.0,9796.0,9640.0,9727.0,245750
3417,3417,Behran.Oil,9727.0,9769.0,9690.0,9721.0,380176
3418,3418,Behran.Oil,9721.0,9768.0,9615.0,9712.0,376336
3419,3419,Behran.Oil,9712.0,9700.0,9405.0,9611.0,452578
3420,3420,Behran.Oil,9611.0,9688.0,9470.0,9600.0,342561
3421,3421,Behran.Oil,9600.0,9650.0,9396.0,9527.0,468417
3422,3422,Behran.Oil,9527.0,9738.0,9500.0,9571.0,421911
3423,3423,Behran.Oil,9571.0,9728.0,9500.0,9600.0,393395
3424,3424,Behran.Oil,9600.0,9688.0,9501.0,9590.0,239326
3425,3425,Behran.Oil,9590.0,9690.0,9598.0,9611.0,344338
3426,3426,Behran.Oil,9611.0,9640.0,9507.0,9603.0,237345
3427,3427,Behran.Oil,9603.0,9700.0,9566.0,9611.0,355239
3428,3428,Behran.Oil,9611.0,9600.0,9395.0,9563.0,322683
3429,3429,Behran.Oil,9563.0,9881.0,9450.0,9665.0,778651
3430,3430,Behran.Oil,9665.0,9799.0,9603.0,9687.0,244151
3431,3431,Behran.Oil,9687.0,9750.0,9616.0,9694.0,236126
3432,3432,Behran.Oil,9694.0,10178.0,9690.0,10012.0,2078008
3433,3433,Behran.Oil,10012.0,10512.0,10051.0,10478.0,1160361
3434,3434,Behran.Oil,10478.0,11001.0,10917.0,11001.0,5451737
3435,3435,Behran.Oil,11001.0,11551.0,11120.0,11513.0,4861892
3436,3436,Behran.Oil,11513.0,12088.0,11703.0,12019.0,1599956
3437,3437,Behran.Oil,12019.0,12619.0,12509.0,12619.0,7010925
3438,3438,Behran.Oil,12619.0,13200.0,11989.0,12220.0,1674909
3439,3439,Behran.Oil,12220.0,12827.0,11609.0,11858.0,1336041
3440,3440,Behran.Oil,11858.0,12450.0,11730.0,12256.0,1171215
3441,3441,Behran.Oil,12256.0,12600.0,11670.0,11892.0,954589
3442,3442,Behran.Oil,11892.0,12299.0,11819.0,11914.0,378284
3443,3443,Behran.Oil,11914.0,12249.0,11925.0,11971.0,526140
3444,3444,Behran.Oil,11971.0,11978.0,11801.0,11920.0,319703
3445,3445,Behran.Oil,11920.0,11999.0,11910.0,11936.0,281836
3446,3446,Behran.Oil,11936.0,12000.0,11710.0,11941.0,414607
3447,3447,Behran.Oil,11941.0,12000.0,11902.0,11957.0,486612
3448,3448,Behran.Oil,11957.0,12500.0,11990.0,12080.0,1435145
3449,3449,Behran.Oil,10503.0,10999.0,10450.0,10492.0,1362702
3450,3450,Behran.Oil,10492.0,10900.0,10000.0,10359.0,695750
3451,3451,Behran.Oil,10359.0,10120.0,9900.0,10158.0,545250
3452,3452,Behran.Oil,10158.0,10665.0,10000.0,10253.0,503964
3453,3453,Behran.Oil,10253.0,10400.0,10000.0,10090.0,870792
3454,3454,Behran.Oil,10090.0,10594.0,10150.0,10537.0,923067
3455,3455,Behran.Oil,10537.0,11063.0,11063.0,10763.0,423563
3456,3456,Behran.Oil,10763.0,11301.0,11066.0,11300.0,5317582
3457,3457,Behran.Oil,11300.0,11865.0,11750.0,11857.0,1536556
3458,3458,Behran.Oil,11857.0,12449.0,12449.0,12230.0,557835
3459,3459,Behran.Oil,12230.0,13483.0,12841.0,13076.0,2963942
3460,3460,Behran.Oil,13076.0,13500.0,12666.0,13039.0,2215017
3461,3461,Behran.Oil,13039.0,12950.0,12500.0,12648.0,2119862
3462,3462,Behran.Oil,12648.0,12988.0,12390.0,12667.0,719565
3463,3463,Behran.Oil,12667.0,12589.0,12090.0,12243.0,877785
3464,3464,Behran.Oil,12243.0,12300.0,11812.0,12042.0,1110020
3465,3465,Behran.Oil,12042.0,12644.0,12000.0,12546.0,1687968
3466,3466,Behran.Oil,12546.0,13170.0,12710.0,13055.0,2844214
3467,3467,Behran.Oil,13055.0,13050.0,12600.0,12977.0,248735
3468,3468,Behran.Oil,12977.0,13050.0,12500.0,12898.0,1192273
3469,3469,Behran.Oil,12898.0,13499.0,12600.0,13058.0,1640561
3470,3470,Behran.Oil,13058.0,13700.0,13100.0,13418.0,1106092
3471,3471,Behran.Oil,13418.0,13980.0,13255.0,13722.0,566984
3472,3472,Behran.Oil,13722.0,14408.0,13360.0,14217.0,6218941
3473,3473,Behran.Oil,14217.0,14700.0,14400.0,14351.0,257496
3474,3474,Behran.Oil,14351.0,14580.0,14350.0,14415.0,368991
3475,3475,Behran.Oil,14415.0,14400.0,13997.0,14150.0,1256495
3476,3476,Behran.Oil,14150.0,14190.0,13513.0,13789.0,902144
3477,3477,Behran.Oil,13789.0,14478.0,13700.0,14214.0,1003645
3478,3478,Behran.Oil,14214.0,14500.0,14202.0,14256.0,367381
3479,3479,Behran.Oil,14256.0,14210.0,13851.0,14152.0,437905
3480,3480,Behran.Oil,14152.0,14334.0,14000.0,14142.0,566599
3481,3481,Behran.Oil,14142.0,14350.0,14020.0,14173.0,521267
3482,3482,Behran.Oil,14173.0,14855.0,14350.0,14530.0,523919
3483,3483,Behran.Oil,14530.0,15256.0,14880.0,14939.0,535230
3484,3484,Behran.Oil,14939.0,15685.0,15153.0,15576.0,653188
3485,3485,Behran.Oil,15576.0,16353.0,15677.0,16032.0,755263
3486,3486,Behran.Oil,16032.0,15940.0,15500.0,15798.0,406466
3487,3487,Behran.Oil,15798.0,16200.0,15663.0,15900.0,508154
3488,3488,Behran.Oil,15900.0,16200.0,15777.0,15920.0,517167
3489,3489,Behran.Oil,15920.0,16100.0,15500.0,15937.0,666688
3490,3490,Behran.Oil,15937.0,16500.0,15900.0,16072.0,1302387
3491,3491,Behran.Oil,16072.0,16875.0,16501.0,16864.0,6042781
3492,3492,Behran.Oil,16864.0,17707.0,17707.0,17707.0,1606706
3493,3493,Behran.Oil,17707.0,18592.0,18490.0,18590.0,6518189
3494,3494,Behran.Oil,18590.0,19400.0,18670.0,19193.0,538094
3495,3495,Behran.Oil,19193.0,21159.0,19500.0,20201.0,3018448
3496,3496,Behran.Oil,20201.0,21140.0,19191.0,19584.0,3708778
3497,3497,Behran.Oil,19584.0,18700.0,18605.0,18607.0,597122
3498,3498,Behran.Oil,18607.0,18200.0,17677.0,17686.0,3505463
3499,3499,Behran.Oil,17686.0,18398.0,16802.0,17186.0,2250430
3500,3500,Behran.Oil,17186.0,16600.0,16327.0,16327.0,960028
3501,3501,Behran.Oil,16327.0,15511.0,15511.0,15511.0,691451
3502,3502,Behran.Oil,15511.0,17100.0,16286.0,17044.0,2389541
3503,3503,Behran.Oil,17044.0,17700.0,16900.0,17324.0,1260652
3504,3504,Behran.Oil,17324.0,17300.0,16458.0,16597.0,800137
3505,3505,Behran.Oil,16597.0,17426.0,15768.0,16592.0,352269
3506,3506,Behran.Oil,16592.0,17421.0,16458.0,17300.0,1094968
3507,3507,Behran.Oil,17300.0,17995.0,17490.0,17698.0,742645
3508,3508,Behran.Oil,17698.0,17870.0,16901.0,17481.0,613711
3509,3509,Behran.Oil,17481.0,17800.0,17210.0,17656.0,1258766
3510,3510,Behran.Oil,17656.0,17900.0,17011.0,17432.0,535234
3511,3511,Behran.Oil,17432.0,17299.0,16750.0,16851.0,657897
3512,3512,Behran.Oil,16851.0,17400.0,16150.0,16886.0,487338
3513,3513,Behran.Oil,16886.0,17000.0,16042.0,16272.0,659795
3514,3514,Behran.Oil,16272.0,16000.0,15459.0,15511.0,613840
3515,3515,Behran.Oil,15511.0,15450.0,14737.0,14965.0,1507229
3516,3516,Behran.Oil,14965.0,15490.0,14410.0,15160.0,542179
3517,3517,Behran.Oil,15160.0,15918.0,15500.0,15837.0,759270
3518,3518,Behran.Oil,15837.0,16600.0,15411.0,16195.0,658280
3519,3519,Behran.Oil,16195.0,16500.0,15400.0,15877.0,1007336
3520,3520,Behran.Oil,15877.0,15900.0,15084.0,15373.0,1104451
3521,3521,Behran.Oil,15373.0,15430.0,14712.0,15115.0,1487200
3522,3522,Behran.Oil,15115.0,15800.0,15202.0,15533.0,709027
3523,3523,Behran.Oil,15533.0,15839.0,15001.0,15433.0,275680
3524,3524,Behran.Oil,15433.0,15610.0,14900.0,15289.0,468353
3525,3525,Behran.Oil,15289.0,15600.0,15010.0,15231.0,424190
3526,3526,Behran.Oil,15231.0,15497.0,14888.0,15125.0,279710
3527,3527,Behran.Oil,15125.0,14999.0,14369.0,14556.0,591215
3528,3528,Behran.Oil,14556.0,14400.0,13829.0,13895.0,1202704
3529,3529,Behran.Oil,13895.0,14403.0,14050.0,14119.0,365955
3530,3530,Behran.Oil,14119.0,14400.0,13951.0,14140.0,256683
3531,3531,Behran.Oil,14140.0,14250.0,14110.0,14156.0,374285
3532,3532,Behran.Oil,14156.0,14160.0,13449.0,13764.0,519512
